"","id","csduid","cases_AM_ad","cases_AM_ped","cases_AM_sr","cases_AT_ad","cases_AT_ped","cases_AT_sr","cases_CR_ad","cases_CR_ped","cases_CR_sr","cases_GR_ad","cases_GR_sr","cases_MH_ad","cases_MH_ped","cases_MH_sr","cases_GR_ped","demand.days.total_AM_ad","demand.days.total_AM_ped","demand.days.total_AM_sr","demand.days.total_AT_ad","demand.days.total_AT_ped","demand.days.total_AT_sr","demand.days.total_CR_ad","demand.days.total_CR_ped","demand.days.total_CR_sr","demand.days.total_GR_ad","demand.days.total_GR_sr","demand.days.total_MH_ad","demand.days.total_MH_ped","demand.days.total_MH_sr","demand.days.total_GR_ped","demand.days.nonALC_AM_ad","demand.days.nonALC_AM_ped","demand.days.nonALC_AM_sr","demand.days.nonALC_AT_ad","demand.days.nonALC_AT_ped","demand.days.nonALC_AT_sr","demand.days.nonALC_CR_ad","demand.days.nonALC_CR_ped","demand.days.nonALC_CR_sr","demand.days.nonALC_GR_ad","demand.days.nonALC_GR_sr","demand.days.nonALC_MH_ad","demand.days.nonALC_MH_ped","demand.days.nonALC_MH_sr","demand.days.nonALC_GR_ped","demand.days.LTC_AM_ad","demand.days.LTC_AM_ped","demand.days.LTC_AM_sr","demand.days.LTC_AT_ad","demand.days.LTC_AT_ped","demand.days.LTC_AT_sr","demand.days.LTC_CR_ad","demand.days.LTC_CR_ped","demand.days.LTC_CR_sr","demand.days.LTC_GR_ad","demand.days.LTC_GR_sr","demand.days.LTC_MH_ad","demand.days.LTC_MH_ped","demand.days.LTC_MH_sr","demand.days.LTC_GR_ped","demand.days.ALC.ex.LTC_AM_ad","demand.days.ALC.ex.LTC_AM_ped","demand.days.ALC.ex.LTC_AM_sr","demand.days.ALC.ex.LTC_AT_ad","demand.days.ALC.ex.LTC_AT_ped","demand.days.ALC.ex.LTC_AT_sr","demand.days.ALC.ex.LTC_CR_ad","demand.days.ALC.ex.LTC_CR_ped","demand.days.ALC.ex.LTC_CR_sr","demand.days.ALC.ex.LTC_GR_ad","demand.days.ALC.ex.LTC_GR_sr","demand.days.ALC.ex.LTC_MH_ad","demand.days.ALC.ex.LTC_MH_ped","demand.days.ALC.ex.LTC_MH_sr","demand.days.ALC.ex.LTC_GR_ped","sum.cases","sum.demand.days.total_AM","sum.demand.days.total_AT","sum.demand.days.total_CR","sum.demand.days.total_GR","sum.demand.days.total_MH","sum.demand.days","sum.LTC.days_AM","sum.LTC.days_AT","sum.LTC.days_CR","sum.LTC.days_GR","sum.LTC.days_MH","sum.LTC.days","sum.ALC.ex.LTC.days_AM","sum.ALC.ex.LTC.days_AT","sum.ALC.ex.LTC.days_CR","sum.ALC.ex.LTC.days_GR","sum.ALC.ex.LTC.days_MH","sum.ALC.ex.LTC.days","beds.needed_AM","beds.needed_AT","beds.needed_CR","beds.needed_GR","beds.needed_MH","total.hosp.beds.needed","beds.existing","beds.existing.CR","beds.existing.GR","beds.existing.MH","beds.existing.AT","beds.forecasted.AT","beds.forecasted.CR","beds.forecasted.GR","beds.forecasted.MH","beds.forecasted","utilization.AM","utilization.AT","utilization.CR","utilization.GR","utilization.MH","utilization","utilization.AT.existing","utilization.CR.existing","utilization.GR.existing","utilization.MH.existing","utilization.existing","hosp.caretype.travel.time.total_AM","hosp.caretype.travel.time.total_AT","hosp.caretype.travel.time.total_CR","hosp.caretype.travel.time.total_GR","hosp.caretype.travel.time.total_MH","hosp.caretype.travel.time.avg_AM","hosp.caretype.travel.time.avg_AT","hosp.caretype.travel.time.avg_CR","hosp.caretype.travel.time.avg_GR","hosp.caretype.travel.time.avg_MH","hosp.caretype.travel.distance.total_AM","hosp.caretype.travel.distance.total_AT","hosp.caretype.travel.distance.total_CR","hosp.caretype.travel.distance.total_GR","hosp.caretype.travel.distance.total_MH","hosp.caretype.travel.distance.avg_AM","hosp.caretype.travel.distance.avg_AT","hosp.caretype.travel.distance.avg_CR","hosp.caretype.travel.distance.avg_GR","hosp.caretype.travel.distance.avg_MH","hosp.travel.time.total","hosp.travel.time.avg","hosp.travel.distance.total","hosp.travel.distance.avg","cost_2018","hospital.lat","hospital.long","name","csdname"
"145",152,3528052,25467.0907849846,4465.86056745552,7690.82204410111,2357.09470262836,336.087480727696,1824.38605135262,88.769061168447,0,217.631026410853,0,0,0,0,0,0,0,0,0,19377.2396960721,598.623901843252,31895.3272874923,3873.08857023202,0,11014.7514064253,0,0,0,0,0,0,0,0,0,9536.13977685137,598.623901843252,12939.6003163358,1906.06683682324,0,4468.56931419019,0,0,0,0,0,0,0,0,0,7800.71797578162,0,16937.6609262136,1559.19378123436,0,5849.2619569929,0,0,0,0,0,0,0,0,0,2040.38194343917,0,2018.06604494294,407.827952174423,0,696.920135242233,0,0,0,0,0,0,42447.7417188292,0,51871.1908854077,14887.8399766573,0,0,66759.030862065,0,24738.3789019952,7408.45573822726,0,0,32146.8346402225,0,4058.4479883821,1104.74808741666,0,0,5163.19607579876,0,143,41,0,0,184,98,26,0,0,72,143,41,0,0,184,0,0.993796166019881,0.994843967701794,NA,NA,0.994029643568568,0,1.56879241060667,NA,NA,1.86634137159813,1678204.97470042,187605.313968662,11456.1370902881,NA,NA,22.3024543154235,20.7639712586168,18.6947353390085,NA,NA,1829828.60776899,201686.961932587,12103.1704564516,NA,NA,24.3174520067837,22.3225141773197,19.7505988853858,NA,NA,1877266.42575937,22.1126772561217,2043618.74015803,24.0721727164523,96406313,42.835157,-80.314321,"NORFOLK GENERAL HOSPITAL","Norfolk County"
"146",153,3532004,20616.8864071493,5636.81722084702,4730.22288059981,659.754176344436,2.20237320337848,774.252309849468,12.9791976247637,0,63.5518329637553,0,0,0,0,0,0,0,0,0,6421.36178782514,4.40474640675696,12377.5016392039,554.181545574939,0,4863.1298182711,0,0,0,0,0,0,0,0,0,3567.55067016919,4.40474640675696,5004.56004645735,307.889636129798,0,1966.29545272437,0,0,0,0,0,0,0,0,0,2417.2214588697,0,6812.45444219944,208.612996485131,0,2676.61853734196,0,0,0,0,0,0,0,0,0,436.589658786247,0,560.487150547067,37.67891296001,0,220.215828204776,0,0,0,0,0,0,32496.6663985819,0,18803.2681734358,5417.31136384604,0,0,24220.5795372818,0,9229.67590106914,2885.23153382709,0,0,12114.9074348962,0,997.076809333314,257.894741164786,0,0,1254.9715504981,0,52,15,0,0,67,55,10,0,0,45,52,15,0,0,67,0,0.990688523363317,0.989463262802929,NA,NA,0.990414211297558,0,1.48419489420439,NA,NA,1.20650458467157,1361055.40056697,46726.9857792878,2531.84229159473,NA,NA,21.9638947340868,16.2674758178616,16.5412792178873,NA,NA,1485999.29973713,48539.7078634664,2633.90450923842,NA,NA,23.9801643494871,16.8985546725552,17.2080820615106,NA,NA,1410314.22863786,21.6993677342147,1537172.91210983,23.6512399957571,12829471,42.863122,-80.734751,"TILLSONBURG DISTRICT MEMORIAL HOSPITAL","Tillsonburg"
"147",154,3542059,31865.0687738771,7369.15063243236,8151.32003548201,3672.16990280473,1074.79829740051,2070.40916809246,0,0,0,89.389110186421,92.3463405155803,493.176278849978,31.3681400469761,74.7454149337771,0,0,0,0,14202.5815234441,3551.46939442105,12527.536373863,0,0,0,2070.62887324508,2041.80708269433,9356.60917770269,152.484014117245,3067.31772813694,0,0,0,0,13015.8037430939,3551.46939442105,10842.2581951522,0,0,0,1897.60565672193,1767.13113533239,8574.76428188655,152.484014117245,2654.68403224226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.77778035011,0,1685.27817871085,0,0,0,173.023216523157,274.675947361942,781.844895816146,0,412.63369589468,0,54983.9420946219,0,30281.5872917282,0,4112.43595593941,12576.4109199569,46970.4341676244,0,0,0,0,0,0,0,2872.05595906096,0,447.699163885099,1194.47859171083,4514.23371465689,0,83,0,12,35,130,155,0,16,39,100,100,0,16,39,155,0,0.829632528540497,NA,0.704184239030721,0.883485136632025,0.830233038756066,0,NA,0.704184239030721,0.883485136632025,0.830233038756066,2619509.96704256,462400.163505888,NA,13185.5017659222,41175.0609223767,27.6403940727568,33.9133466233034,NA,36.2766364927417,34.3532115831006,2734352.55011708,505645.612921109,NA,14631.9126008238,45341.6942046302,28.8521834121565,37.0850537974083,NA,40.2560770182818,37.8295205800511,3136270.69323674,28.5198784750603,3299971.76984365,30.0085047027433,0,44.569661,-80.910858,"GREY BRUCE HEALTH SERVICES-OWEN SOUND","Owen Sound"
"148",155,3542047,7454.37755244739,1875.41461758864,2239.7563290156,278.013428108799,2.17590209453113,321.731216208036,0,0,0,0,0,0,0,0,0,0,0,0,1243.65404582207,3.26385314179669,1886.7592447501,0,0,0,0,0,0,0,0,0,0,0,0,1139.73343212322,3.26385314179669,1632.94124823705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.920613698842,0,253.817996513054,0,0,0,0,0,0,0,0,0,12171.469045463,0,3133.67714371397,0,0,0,3133.67714371397,0,0,0,0,0,0,0,357.738610211896,0,0,0,357.738610211896,0,9,0,0,0,9,15,0,0,0,15,15,0,0,0,15,0,0.572361122139537,NA,NA,NA,0.572361122139537,0,NA,NA,NA,0.572361122139537,734858.073773683,26936.7055901914,NA,NA,NA,31.7582865845595,22.3756322581006,NA,NA,NA,800284.89616137,27562.8236970606,NA,NA,NA,34.5858309089145,22.8957325525681,NA,NA,NA,761794.779363874,31.2942824123534,827847.719858431,34.0077157804964,0,44.605716,-80.599874,"GREY BRUCE HEALTH SERVICES-MEAFORD SITE","Meaford"
"149",156,3542029,12976.6730415421,3319.87404051044,3210.42085280499,647.868257136466,99.3192252794079,602.222650664991,0,0,0,0,0,0,0,0,0,0,0,0,2605.26139258968,142.268079454287,3854.68623155533,0,0,0,0,0,0,0,0,0,0,0,0,2387.56390374755,142.268079454287,3336.13107450379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.69748884213,0,518.555157051536,0,0,0,0,0,0,0,0,0,20856.3780679384,0,6602.2157035993,0,0,0,6602.2157035993,0,0,0,0,0,0,0,736.252645893666,0,0,0,736.252645893666,0,19,0,0,0,19,28,0,0,0,28,28,0,0,0,28,0,0.646009364344354,NA,NA,NA,0.646009364344354,0,NA,NA,NA,0.646009364344354,704978.648290573,45782.9868499537,NA,NA,NA,18.0699186732867,16.9640740526476,NA,NA,NA,743387.403096522,47860.7262171257,NA,NA,NA,19.0544067529876,17.7339435371861,NA,NA,NA,750761.635140526,17.9983703952567,791248.129313647,18.9689726264121,0,44.141867,-81.029312,"HANOVER AND DISTRICT HOSPITAL","Hanover"
"150",158,3532042,38353.8161858161,8371.08410944349,10446.2851401294,3171.09767692467,754.005966614346,2247.89690629968,30.7298852550946,0,99.32389305223,70.7824318331675,205.463528939055,464.422660522273,22.6861600299784,23.0657258461968,0,0,0,0,20142.9356208274,1221.42836461714,33225.0981270723,2661.73229633711,0,13063.7995678366,3144.09067266145,10609.4492605607,7859.46308366512,157.722826875088,517.075161946228,0,0,0,0,11190.9195973829,1221.42836461714,13433.809461169,1478.79299615427,0,5282.0489366808,1746.77944600363,4289.68845507128,4366.52437874803,157.722826875088,209.06753009794,0,0,0,0,7582.49384415791,0,18286.7652880267,1001.96759457961,0,7190.18603205257,1183.54387958623,5839.33590567841,2958.57225441646,0,284.593053318162,0,0,0,0,1369.52217928667,0,1504.52337787671,180.971705603235,0,591.564599103191,213.767347071594,480.42489981103,534.366450500624,0,23.4145785301262,0,64260.6602707057,0,54589.4621125169,15725.5318641737,13753.5399332222,8534.26107248643,92602.7949823992,0,25869.2591321846,8192.15362663218,7022.87978526464,3243.16530773462,44327.457851816,0,2874.04555716337,772.536304706426,694.192246882623,557.78102903075,4898.55513778317,0,150,44,38,24,256,166,21,22,16,107,150,44,38,24,256,0,0.997067801141861,0.979173839612309,0.991603455892009,0.974230716037264,0.991040186027389,0,2.05160233061627,1.71276960563165,1.4613460740559,1.52835113025911,1953284.47338568,196132.566637944,2581.07013344006,6888.57102321318,19132.4940813071,17.0827704420538,15.8863234382078,9.92308784501761,12.4681841572574,18.7509296733559,2238218.07156491,220634.701373181,2557.04224697034,7283.32251755533,21882.4647164882,19.5747040621922,17.8709445748346,9.83071111139847,13.1826769470138,21.4460569142134,2178019.17526159,16.9467537844026,2490575.60241911,19.3786960165618,91201625,43.106565,-80.753899,"WOODSTOCK GENERAL HOSPITAL TRUST","Woodstock"
"151",159,3531040,9571.80539261531,3198.6776261972,2320.87572423948,482.413840850644,138.736546361302,517.5755621499,18.3896157132555,0.956764545739644,125.440573675544,0,0,0,0,0,0,0,0,0,1352.98421590572,238.786940371856,2652.32344168918,467.18852355223,46.8814627412426,3626.12269440471,0,0,0,0,0,0,0,0,0,1212.04944562672,238.786940371856,2376.49009386623,418.523427189857,46.8814627412426,3249.01726801018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.934770279006,0,275.833347822949,48.665096362373,0,377.105426394538,0,0,0,0,0,0,16374.8716463484,0,4244.09459796676,4140.19268069819,0,0,8384.28727866494,0,0,0,0,0,0,0,416.768118101955,425.770522756911,0,0,842.538640858866,0,12,12,0,0,24,39,15,0,0,24,24,15,0,0,39,0,0.484485684699401,0.75619957638323,NA,NA,0.58899102765472,0,0.75619957638323,NA,NA,0.58899102765472,727082.243288285,47955.6053074679,5363.97643901112,NA,NA,24.0893565538965,21.0566929357949,18.5236870216784,NA,NA,735266.837262153,46507.5489659048,4837.1565473971,NA,NA,24.3605247804697,20.4208699169313,16.7043936485607,NA,NA,780401.825034764,23.8292501428185,786611.542775455,24.018861331071,0,43.732645,-80.9494,"LISTOWEL MEMORIAL HOSPITAL","North Perth"
"152",160,3531016,6670.17744071194,2467.73712786618,1698.7831358708,133.563027451757,0,277.790800304609,21.911652759972,0,107.118540103876,0,0,0,0,0,0,0,0,0,573.891249634916,0,1220.9520949675,517.387876967038,0,1679.56024026327,0,0,0,0,0,0,0,0,0,514.111371583431,0,1093.97689330361,463.493721567244,0,1504.89122491607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7798780514853,0,126.975201663883,53.8941553997945,0,174.669015347196,0,0,0,0,0,0,11377.0817250691,0,1794.84334460241,2196.94811723031,0,0,3991.79146183272,0,0,0,0,0,0,0,186.755079715368,228.56317074699,0,0,415.318250462359,0,5,7,0,0,12,20,10,0,0,10,10,10,0,0,20,0,0.491737902630797,0.601903593761728,NA,NA,0.546820748196263,0,0.601903593761728,NA,NA,0.546820748196263,393112.481137698,9570.88520676489,5218.21241685643,NA,NA,18.1380200804304,11.6333975290409,20.2208967569423,NA,NA,437111.479595564,9858.11163416148,5473.36810412485,NA,NA,20.1681126260499,11.9825208482078,21.2096408702587,NA,NA,407901.578761319,17.9264590260663,452442.95933385,19.8839636678052,0,43.258999,-81.151898,"ST MARYS MEMORIAL HOSPITAL","St. Marys"
"153",161,3531011,24523.5872223059,5082.1812756508,7331.43326652771,3103.72944659873,978.923403069987,1874.33899108355,25.5029821339563,0,60.7066451182204,31.6917594125527,49.5691761929038,491.129625429971,40.0142788766303,39.9459150032315,0,0,0,0,10358.6568546892,1990.24466049206,9762.063414186,536.633896002216,0,1039.13712154864,728.936238223029,991.441691004887,3677.40746772756,176.473229917446,631.729351469601,0,0,0,0,9279.63841008937,1990.24466049206,8746.83933145498,480.734962394649,0,931.070108838712,653.005964924731,888.334853994481,3294.34714034633,176.473229917446,566.031473452543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.0184445998,0,1015.22408273101,55.8989336075672,0,108.067012709928,75.9302732982984,103.106837010406,383.060327381232,0,65.6978780170586,0,43632.7539874041,0,22110.9649293672,1575.77101755086,1720.37792922792,4485.61004911461,29892.7239252606,0,0,0,0,0,0,0,2094.24252733081,163.965946317495,179.037110308704,448.75820539829,2886.0037893553,0,61,5,5,13,84,120,5,8,15,92,92,5,8,15,120,0,0.658456370737559,0.863436174000469,0.589170523708191,0.8192895066876,0.682482281398644,0,0.863436174000469,0.589170523708191,0.8192895066876,0.682482281398644,1689462.78015036,305815.994699348,1981.16176431734,5329.55344174999,28194.2920033538,22.8693931787599,25.6686598601022,11.4903742625063,32.7928382933369,24.6846389569918,1819967.15430749,336587.546758327,1914.19417870959,5987.00724719453,31140.3844012802,24.6359641143338,28.2514695131613,11.1019745689787,36.8381633966353,27.2639988915523,2030783.78205913,23.2713225326709,2195596.286893,25.1599553803872,0,43.367981,-80.995626,"STRATFORD GENERAL HOSPITAL","Stratford"
"154",162,3532018,13738.9539979099,3665.24909880564,3616.77292562986,268.052350003815,0,532.140640625833,13.4745214692512,0,27.8045344361377,0,0,0,0,0,0,0,0,0,2844.78601852046,0,8991.55484932806,934.628201341556,0,850.041689633498,0,0,0,0,0,0,0,0,0,1580.49314182903,0,3635.5298077239,519.256440647367,0,343.694939557813,0,0,0,0,0,0,0,0,0,1070.87531228935,0,4948.86282879336,351.826204315576,0,467.854535866652,0,0,0,0,0,0,0,0,0,193.417564402082,0,407.1622128108,63.5455563786131,0,38.4922142090332,0,0,0,0,0,0,21862.4480688804,0,11836.3408678485,1784.66989097505,0,0,13621.0107588236,0,6019.73814108272,819.680740182228,0,0,6839.41888126494,0,600.579777212882,102.037770587646,0,0,702.617547800528,0,33,5,0,0,38,26,5,0,0,21,33,5,0,0,38,0,0.982676701357287,0.977901310123317,NA,NA,0.982048360405449,0,0.977901310123317,NA,NA,1.43530144982335,646974.508631783,15876.4496604718,914.124240662023,NA,NA,15.3887837544757,9.92038786042043,11.072494520674,NA,NA,675446.943034324,12965.9113636603,780.294473617997,NA,NA,16.066022393925,8.10174015237114,9.45145736140894,NA,NA,663765.082532917,15.1804839156539,689193.148871602,15.7620305534909,13900296,43.032068,-80.875459,"ALEXANDRA HOSPITAL","Ingersoll"
"155",163,3534020,0,0,0,0,0,0,0,0,0,0,0,156.186594471852,0,1.17322108811338,0,0,0,0,0,0,0,0,0,0,0,0,26592.5845612759,0,188.623460799723,0,0,0,0,0,0,0,0,0,0,0,0,25116.0756773079,0,159.55806798342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476.50888396804,0,29.0653928163029,0,157.359815559965,0,0,0,0,26781.2080220756,26781.2080220756,0,0,0,0,0,0,0,0,0,0,1505.57427678434,1505.57427678434,0,0,0,0,74,74,88,0,0,88,0,0,0,0,88,88,0,NA,NA,NA,0.833786052991146,0.833786052991146,NA,NA,NA,0.833786052991146,0.833786052991146,NA,NA,NA,NA,22471.4155092793,NA,NA,NA,NA,71.4013785200331,NA,NA,NA,NA,29003.9633340313,NA,NA,NA,NA,92.1581003092201,22471.4155092793,71.4013785200331,29003.9633340313,92.1581003092201,0,42.739648,-81.187152,"ST.JOSEPH'S HEALTH CARE,LONDON-ST THOMAS","Central Elgin"
"156",164,3534021,45220.0890247352,9895.66306678585,9608.09314953449,3340.78499641237,674.78584276006,1993.08391152336,68.7800332074858,0,110.958701301988,71.5390214913548,129.499824119997,466.046170546285,0.013601339159909,14.6524807035286,0,0,0,0,10576.3592406938,1417.32401658832,9087.23887894773,3505.16574856899,0,4388.50856722585,1218.41178237878,1932.69647461619,2552.98207600058,0.013601339159909,203.200202076262,0,0,0,0,9989.12454212813,1417.32401658832,7686.96678918559,3310.54726928515,0,3712.27388865867,1150.76150126871,1634.88313797591,2411.23200627192,0.013601339159909,171.888647995671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.234698565627,0,1400.27208976214,194.618479283846,0,676.234678567182,67.6502811100693,297.813336640285,141.750069728655,0,31.3115540805905,0,71593.9898244611,0,21080.9221362298,7893.67431579484,3151.10825699497,2756.195879416,34881.9005884356,0,0,0,0,0,0,0,1987.50678832777,870.853157851028,365.463617750354,173.061623809246,3396.8851877384,0,58,22,9,8,97,157,30,12,15,100,100,30,12,15,157,0,0.577559510581639,0.720883499159346,0.719431108902962,0.503414772496073,0.60870605686128,0,0.720883499159346,0.719431108902962,0.503414772496073,0.60870605686128,2139066.03520459,181029.98239435,4202.24982046736,4682.66056409477,17667.3955323469,16.5245592813431,15.0641025242286,11.6898837413531,11.6461586064498,18.3762692101101,2285442.39535332,194952.416133209,4210.89617017435,4629.26506569189,19444.3305130145,17.655335424228,16.2226342019928,11.7139362911015,11.5133596485158,20.2245006324397,2346648.32351585,16.3885846372686,2508679.30323541,17.5201808796126,0,42.762747,-81.180938,"ST THOMAS-ELGIN GENERAL HOSPITAL","St. Thomas"
"157",165,3539036,1891.85377150031,4266.09373869447,573.655673098942,453.773255900209,43.3811049483642,217.700011899035,0,0,0,0,0,0,0,0,0,0,0,0,3178.45255646547,1113.44080550512,3622.05738200514,0,0,0,0,0,0,0,0,0,0,0,0,2497.15705954435,1113.44080550512,1854.08396619898,0,0,0,0,0,0,0,0,0,0,0,0,549.545748313524,0,1593.90736852907,0,0,0,0,0,0,0,0,0,0,0,0,131.749748607589,0,174.066047277082,0,0,0,0,0,0,0,0,0,7446.45755604132,0,7913.95074397573,0,0,0,7913.95074397573,0,2143.4531168426,0,0,0,2143.4531168426,0,305.815795884671,0,0,0,305.815795884671,0,22,0,0,0,22,14,0,0,0,14,22,0,0,0,22,0,0.985548037855009,NA,NA,NA,0.985548037855009,0,NA,NA,NA,1.54871834520073,307452.39224446,52281.8856465911,NA,NA,NA,22.8364910908211,36.5682072039658,NA,NA,NA,345008.488071613,64258.1844093872,NA,NA,NA,25.6260268674069,44.9449474320238,NA,NA,NA,359734.277891051,24.1547255982946,409266.672481,27.4806288359867,9266864,43.000351,-81.254527,"ST.JOSEPH'S HEALTH CARE,LONDON","London"
"158",166,3539036,13636.4775686533,0,3605.98350547847,0,0,0,0,0,0,0,0,1147.10529886493,0,72.3179629931385,0,0,0,0,0,0,0,0,0,0,0,0,30767.0573436647,0,4062.39758675746,0,0,0,0,0,0,0,0,0,0,0,0,24172.1948282204,0,2079.48837789058,0,0,0,0,0,0,0,0,0,0,0,0,5319.54001230443,0,1787.68163077607,0,0,0,0,0,0,0,0,0,0,0,0,1275.32250313994,0,195.227578090817,0,18461.8843359898,0,0,0,0,34829.4549304222,34829.4549304222,0,0,0,0,7107.2216430805,7107.2216430805,0,0,0,0,1470.55008123076,1470.55008123076,0,0,0,0,96,96,102,0,0,102,0,0,0,0,102,102,0,NA,NA,NA,0.935521217577819,0.935521217577819,NA,NA,NA,0.935521217577819,0.935521217577819,1037561.68121555,NA,NA,NA,49291.7484793509,30.0874010025218,NA,NA,NA,20.2110907759147,1177412.14661668,NA,NA,NA,49902.0042994916,34.1428100534648,NA,NA,NA,20.4613139097635,1086853.4296949,29.435062258953,1227314.15091617,33.2391355232259,0,43.012411,-81.274885,"LONDON HLTH SCIENCES CTR-VICTORIA HOSP","London"
"159",167,3539036,127295.85491209,0,33490.9555865198,30840.8526936316,0,14904.4699528433,0,0,0,0,0,0,0,0,0,0,0,0,218037.035240849,0,252974.263586457,0,0,0,0,0,0,0,0,0,0,0,0,171301.14774703,0,129494.228420255,0,0,0,0,0,0,0,0,0,0,0,0,37697.1109130745,0,111322.792615575,0,0,0,0,0,0,0,0,0,0,0,0,9037.81680149158,0,12157.242550627,0,0,0,0,0,0,0,0,0,206532.133145085,0,471011.298827306,0,0,0,471011.298827306,0,149019.90352865,0,0,0,149019.90352865,0,21195.0593521186,0,0,0,21195.0593521186,0,1291,0,0,0,1291,955,0,0,0,955,1291,0,0,0,1291,0,0.999567710763253,NA,NA,NA,0.999567710763253,0,NA,NA,NA,1.35124807811032,8720403.03963692,3122233.86054882,NA,NA,NA,27.1179054195876,34.126263407057,NA,NA,NA,10263311.596854,3881390.76534314,NA,NA,NA,31.9159002066987,42.423908509062,NA,NA,NA,11842636.9001857,28.6702042918099,14144702.3621972,34.2433454465431,389208288,42.960348,-81.226628,"LONDON HLTH SCIENCES CTR-UNIVERSITY HOSP","London"
"160",168,3539036,42101.8874849599,0,11775.2572018106,0,50.1830437732693,0,185.077028388354,0,407.940554112206,510.942861506826,731.943112270223,1461.19921760285,0,114.023903092567,2.29425248700481,0,0,0,0,1500.57061272042,0,14576.9910844517,0,44894.9551268802,17003.0836901326,38490.1044050522,41181.548226725,0,8637.70327582098,164.421428235345,0,0,0,0,1500.57061272042,0,11452.4396846536,0,22981.1423964495,13358.5037739415,19702.5827887977,32354.3586227665,0,4421.52772842553,164.421428235345,0,0,0,0,0,0,2520.32186460343,0,19756.2855138707,2939.78663646381,16937.7937885411,7120.17698390049,0,3801.0714482047,0,0,0,0,0,0,0,604.229535194712,0,2157.52721655996,704.793279727251,1849.7278277134,1707.01262005804,0,415.104099190754,0,57340.7486600038,0,1500.57061272042,59471.9462113319,55657.6095234201,49819.251502546,166449.377850018,0,0,22276.6073784741,19877.5804250049,10921.2484321052,53075.4362355842,0,0,2761.75675175467,2554.52110744065,2122.1167192488,7438.39457844412,0,5,163,153,137,458,385,121,114,141,9,9,163,153,141,466,0,0.45679470706862,0.999612508804637,0.996644453817175,0.968021985865073,0.978595907166902,0,1.34658544574509,1.33760176696516,0.968021985865073,1.18448231880461,1459600.69543986,7010.73575669449,13435.2856021661,50130.155096931,44954.3865777726,13.5456389154033,69.8516394139972,11.3278981927601,20.1296784351201,14.2692124014554,1388444.71515922,9485.03871032902,11908.4916084516,55451.844487615,44125.2805509278,12.8852848757235,94.5044181973409,10.0405889807157,22.2665937500423,14.0060414208013,1575131.25847343,13.7348333888437,1509415.37051654,13.1618038287787,76479633,42.954637,-81.225587,"ST.JOSEPH'S HEALTH CARE,LONDON-PARKWOOD","London"
"161",169,3540028,11207.111452755,2627.58923453802,3050.86497734982,593.199380031146,96.4965448214191,588.813092008318,0,0,0,0,0,392.639642536404,16.1337848558027,26.8467229947044,0,0,0,0,2242.24366055166,150.443432083787,4045.15927151713,0,0,0,0,0,5276.16837923615,120.107065037642,689.357763371782,0,0,0,0,1960.92546150034,150.443432083787,3582.69353445332,0,0,0,0,0,4614.20544788683,120.107065037642,610.546442298923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.318199051317,0,462.465737063808,0,0,0,0,0,661.962931349327,0,78.811321072859,0,18599.6948318907,0,6437.84636415257,0,0,6085.63320764558,12523.4795717982,0,0,0,0,0,0,0,743.783936115124,0,0,740.774252422186,1484.55818853731,0,18,0,0,17,35,39,0,0,19,20,20,0,0,19,39,0,0.881896762212681,NA,NA,0.877524615377877,0.879766741959828,0,NA,NA,0.877524615377877,0.879766741959828,730612.914980057,39128.9416186994,NA,NA,30698.8345894232,21.6342445817467,15.3025677185964,NA,NA,35.2357834711697,854715.094903882,44647.7098435247,NA,NA,36644.0585158524,25.3090453668837,17.4608505903024,NA,NA,42.0596458672834,800440.691188179,21.5175759178521,936006.863263259,25.1618876471672,0,43.749915,-81.705916,"ALEXANDRA MARINE AND GENERAL HOSPITAL","Goderich"
